date,VTSMX,VBLTX,IEMG,VIX,VTI,MUB,VBR,SPTR,BND,VEA,VTV
20060227,26.6514674182,7.4552984029,33.6444305128,11.59,54.2141131804,75.7346768928,55.04885834,1963.583,54.5249995657,29.9902502053,47.3092752494
20060228,26.3711938603,7.522842132,33.2436752905,12.34,53.6797559919,76.0703430508,54.414385602,1943.188,54.8415611248,29.7448308092,47.1438857404
20060301,26.6259880039,7.4844602844,33.751454579,11.54,54.1510001267,76.0703430508,55.065554991,1959.765,54.7319875761,29.9902502053,46.7973553407
20060302,26.5835223133,7.4332844876,33.8307950928,11.72,54.1131322944,75.8598162711,54.7733635985,1956.602,54.6224140274,29.7693727488,47.017874686
20060303,26.5410566227,7.4012996146,33.4023563182,11.96,54.0247740191,75.7896406779,54.54795881,1953.743,54.5128404787,29.7448308092,46.9312420861
20060306,26.3457144459,7.3501238177,33.211939085,12.74,53.6292655489,75.6492894914,54.2140257901,1940.204,54.3484801556,29.7448308092,47.0887559041
20060307,26.2437967885,7.3437268431,32.3074572275,12.66,53.4104736292,75.6492894914,53.7381712366,1936.684,54.3484801556,29.4012436547,46.5453332318
20060308,26.2862624791,7.3437268431,32.005963275,12.32,53.5619449582,75.6492894914,53.8383511426,1941.172,54.3484801556,29.3521597754,47.0572531405
20060309,26.1673585454,7.3437268431,31.9424908639,12.68,53.2758324478,75.6492894914,53.6379913306,1931.733,54.40326693,29.5484952923,46.7973553407
20060310,26.354207584,7.3245359193,32.2757210219,11.85,53.6923786027,75.5791138982,54.2390707666,1945.925,54.2936933813,29.7202888696,46.5925873773
20060313,26.4136595509,7.3053449955,32.5772149745,11.37,53.8228122471,75.508938305,54.2891607196,1950.386,54.2389066069,30.014792145,47.0336260678
20060314,26.6939331088,7.3629177669,32.8469727214,10.74,54.3782071202,75.6492894914,54.8067569005,1970.655,54.4580537043,30.3829212391,47.0336260678
20060315,26.8298233187,7.3309328939,33.211939085,11.35,54.6222442614,75.6492894914,55.4328813129,1979.21,54.40326693,30.4320051184,47.5455459764
20060316,26.8722890093,7.3885056654,33.3706201127,11.98,54.7400552951,75.7194650847,55.5748028464,1982.764,54.6224140274,30.5301728768,47.7818167035
20060317,26.9147546999,7.3629177669,33.4499606265,12.12,54.7821306643,75.7896406779,55.7668143329,1985.688,54.567627253,30.6774245145,48.0180874306
20060320,26.8806530151,7.3757117161,33.5134330375,11.79,54.6668441527,75.7896406779,55.5497578699,1982.401,54.6224140274,30.8246761521,48.1480065418
20060321,26.6930937489,7.3373298685,33.148466674,11.62,54.3626700585,75.7194650847,54.8898434531,1970.499,54.40326693,30.579256756,47.8627319804
20060322,26.8636021728,7.3501238177,33.0215218519,11.21,54.6921919939,75.7194650847,55.4077509701,1982.399,54.4580537043,30.8246761521,47.3872743779
20060323,26.829500488,7.3245359193,32.9739175436,11.17,54.6795180733,75.6492894914,55.4745777465,1977.291,54.40326693,30.4909057734,47.9419749141
20060324,26.8806530151,7.3693147415,33.1008623657,11.19,54.7513369567,75.7194650847,55.8337716695,1979.235,54.5128404787,30.6382048351,47.8627319804
20060327,26.8636021728,7.3437268431,33.2436752905,11.46,54.7133151949,75.7194650847,55.7168248109,1977.187,54.4580537043,30.6382048351,47.8865048605
20060328,26.7186700125,7.2925510463,32.8311046187,11.58,54.3922425399,75.5791138982,55.6499980345,1964.473,54.2936933813,30.5400054607,47.7359432864
20060329,26.9573818059,7.2541691987,33.1802028795,10.95,54.8991993636,75.4387627118,56.3349724924,1979.507,54.1841198326,30.6136549915,47.6091545924
20060330,26.9147546999,7.2221843257,33.481696832,11.57,54.7513369567,75.3685871186,56.2180256337,1975.602,54.0745462839,31.031002333,47.8706562737
20060331,26.8465513304,7.2548088962,33.6975030296,11.39,54.7809094381,75.5931490169,56.3934459217,1967.375,54.2991720587,30.8100537405,47.664624646
20060403,26.8636021728,7.2419571532,34.3650950708,11.57,54.7217644753,75.5931490169,56.0676653869,1971.925,54.2441577,31.1046518639,47.8231105135
20060404,27.0170597542,7.2419571532,34.7783663343,11.14,55.0386124901,75.5931490169,56.2514390219,1984.467,54.2991720587,31.3992499873,47.6250031791
20060405,27.1449410721,7.2548088962,34.9373168203,11.13,55.2413952196,75.6635992955,56.5521595157,1993.214,54.3541864174,31.546549049,48.0212178478
20060406,27.1023139661,7.2098277958,35.0485821605,11.45,55.2160473784,75.5931490169,56.443566004,1989.867,54.2441577,31.5956487362,48.108385075
20060407,26.829500488,7.1519949526,34.6988910913,12.26,54.6245977508,75.4522484595,55.8003582813,1969.299,54.0791146238,31.2519509256,48.0608393147
20060410,26.829500488,7.1519949526,34.6829960427,12.19,54.6964166341,75.4522484595,55.4996377876,1971.025,54.0791146238,31.3501503,47.7042461129
20060411,26.607839537,7.1776984385,34.3492000222,13,54.202133731,75.5226987382,54.9232568413,1956.115,54.1341289825,31.031002333,47.6963218195
20060412,26.650466643,7.1455690811,34.3492000222,12.76,54.3119743762,75.4522484595,55.1320905175,1958.491,54.0241002651,30.9573528022,47.3397286177
20060413,26.6845683277,7.1005879808,34.4127802165,12.38,54.2993004556,75.3113479022,55.1320905175,1960.006,53.8590571889,30.9819026458,47.2129399237
20060417,26.6163649582,7.1262914667,34.8896316745,12.58,54.2148076516,75.3113479022,55.1320905175,1954.248,53.9690859064,31.1537515511,47.4031229647
20060418,27.0937885449,7.1391432096,35.7002791531,11.4,55.1484531352,75.3817981808,56.3516791865,1988.181,54.0791146238,31.5956487362,47.4665173116
20060419,27.187568178,7.1005879808,35.9863900278,11.32,55.3132141029,75.3113479022,56.8111132742,1991.842,54.0241002651,31.8411471724,48.1955523021
20060420,27.2046190204,7.0941621093,35.9704949792,11.64,55.3892576265,75.3113479022,56.6774597214,1994.227,53.9690859064,31.8411471724,48.2827195292
20060421,27.187568178,7.1262914667,36.177130611,11.59,55.3639097853,75.3817981808,56.602279598,1993.989,54.0241002651,32.0866456086,48.5283726238
20060424,27.1108393873,7.1519949526,36.0499702222,11.75,55.2033734578,75.4522484595,56.2932057572,1989.198,54.1341289825,31.9884462341,48.3619624629
20060425,26.9914834906,7.0877362378,35.7638593475,11.75,55.0259385695,75.3113479022,56.1094321221,1979.509,53.9140715476,32.062095765,48.4253568099
20060426,27.0426360178,7.0684586234,36.2248157568,11.76,55.0386124901,75.1704473448,56.3349724924,1985.285,53.8040428302,32.2339446703,47.981596381
20060427,27.1108393873,7.0748844948,36.0499702222,11.84,55.1991488176,75.3113479022,56.084372081,1992.392,53.9140715476,32.3566938884,47.9023534472
20060428,27.1449410721,7.1198655952,36.1707725916,11.59,55.3047648225,75.5931490169,56.3683858806,1993.793,54.1891433413,32.3075942011,48.3381895828
20060501,27.0426360178,7.0811355919,36.2981344669,12.54,55.0386124901,75.4517212357,56.1762588985,1985.554,54.0234273066,32.4794431065,48.9721330527
20060502,27.1960935992,7.1005005936,36.9031033747,11.99,55.3639097853,75.4517212357,56.3850925747,1997.751,54.0786659848,32.896790448,48.7502528383
20060503,27.1108393873,7.0746805914,36.9190236091,11.99,55.2033734578,75.3810073452,56.6440463332,1989.969,53.9681886283,32.6512920118,48.892890119
20060504,27.2216698628,7.0746805914,37.221508063,11.86,55.4610765098,75.4517212357,56.953120174,1996.741,53.9681886283,32.8722406044,48.8532686521
20060505,27.5030087621,7.1069555941,37.5876734545,11.62,55.9342362119,75.5224351263,57.5629145085,2017.336,54.0786659848,33.3877873203,49.1147703335
20060508,27.4944833409,7.1069555941,37.9697590805,12,55.9849318943,75.5224351263,57.5545611614,2015.839,54.0234273066,33.4614368512,49.3683477215
20060509,27.4944833409,7.1005005936,37.9379186117,11.99,55.9807072541,75.5224351263,57.5378544673,2016.595,54.0234273066,33.6087359129,49.2891047877
20060510,27.4518562349,7.1069555941,37.8105567364,11.78,55.9046637305,75.5931490169,57.2120739325,2013.987,54.0234273066,33.4859866948,49.2653319076
20060511,27.0852631237,7.0811355919,37.3329497039,12.49,55.1822502568,75.5224351263,56.2764990631,1988.56,53.9681886283,33.1913885714,49.209861854
20060512,26.7442462761,7.0294955876,36.5210177487,14.19,54.4429382223,75.4517212357,55.2991574584,1966.267,53.8577112719,32.7249415426,48.7106313714
20060515,26.7612971185,7.0553155898,35.2792394643,13.57,54.502083185,75.4517212357,55.2406840291,1971.451,53.9129499501,32.5039929501,48.0608393147
20060516,26.7186700125,7.0875905925,35.1837180578,13.35,54.3288729369,75.5931490169,55.1738572527,1967.79,54.0234273066,32.381243732,48.4332811033
20060517,26.2753481106,7.0424055887,34.7379514942,16.26,53.3360824906,75.4517212357,54.3719359361,1935.184,53.9129499501,31.4237998309,48.0212178478
20060518,26.0877888444,7.1069555941,33.9578600079,16.99,53.0868287189,75.5931490169,53.9709752778,1922.324,54.0786659848,31.3501503,47.5299116586
20060519,26.1900938987,7.1327755963,34.0215409455,17.18,53.386778173,75.6638629074,54.2382823833,1930.273,54.133904663,31.2765007692,47.3080314442
20060522,26.0622125808,7.1327755963,32.3976770352,17.72,53.0699301582,75.734576798,53.8790884603,1922.722,54.133904663,30.6873045224,47.1495455767
20060523,25.9428566841,7.1198655952,32.7956828955,18.26,52.6559154188,75.6638629074,53.5115411902,1914.381,54.0786659848,30.9573528022,47.4665173116
20060524,25.9599075265,7.1327755963,32.1429532845,17.36,52.8375749473,75.8052906886,53.6034280077,1917.478,54.133904663,30.7364042096,46.9514382423
20060525,26.292398953,7.1069555941,32.6524007858,15.5,53.5684377014,75.8052906886,54.4053493243,1939.521,54.0234273066,31.0801020203,47.284258564
20060526,26.4458565344,7.1134105946,33.2414494592,14.26,53.8726117956,75.8052906886,54.6726564298,1950.871,54.133904663,31.4237998309,47.6567003526
20060530,26.0195854749,7.0875905925,32.2066342222,18.66,52.8967199101,75.734576798,53.5533079254,1920.089,54.0234273066,31.031002333,47.8231105135
20060531,26.2668226894,7.1076010942,32.3435482381,16.44,53.5219666593,76.0315751384,54.2549890774,1936.409,54.1449523987,31.2028512383,47.1970913369
20060601,26.6163649582,7.1076010942,32.6465696467,14.52,54.202133731,76.0315751384,55.1320905175,1960.284,54.1449523987,31.3501503,47.6408517659
20060602,26.6760429066,7.1919065816,32.9814880456,14.32,54.307749736,76.1735575383,55.3409241937,1964.107,54.4778107126,31.6447484235,48.2985681159
20060605,26.1645176351,7.1789365066,32.2957027526,16.65,53.3952274533,76.1735575383,54.0461554012,1929.234,54.4223343269,31.1783013947,48.2034765954
20060606,26.1048396868,7.1983916191,31.8969903729,17.34,53.1544229621,76.1735575383,53.9041485014,1927.132,54.4223343269,30.5645553043,47.7438675797
20060607,25.9428566841,7.1854215441,31.2590505655,17.8,52.8080024659,76.1025663383,53.5700146195,1915.774,54.3668579413,30.2945070245,47.5140630719
20060608,25.9599075265,7.2113616941,30.190501388,18.35,52.7573067836,76.2445487382,53.6284880488,1918.592,54.4223343269,29.5089120287,47.1812427502
20060609,25.849077051,7.2243317691,30.365934835,18.12,52.5545240541,76.2445487382,53.5533079254,1910.005,54.4778107126,29.680760934,47.3872743779
20060612,25.4654330974,7.2243317691,29.680149542,20.96,51.8659077019,76.2445487382,52.6260864031,1885.809,54.4223343269,29.2879634361,47.1416212833
20060613,25.1755687769,7.237301844,28.6275488597,23.81,51.2491102331,76.2445487382,51.7991050453,1866.918,54.4778107126,28.5023684404,46.6106936272
20060614,25.3034500948,7.1724514691,29.1857461912,21.46,51.5744075283,76.0315751384,51.9578186392,1876.669,54.3113815556,28.9688154691,46.1035388513
20060615,25.9002295782,7.1335412441,30.1426559024,15.9,52.765756064,75.8895927385,53.4196543726,1916.564,54.089476013,29.7789603085,46.4205105862
20060616,25.7979245239,7.1076010942,30.5413682821,17.25,52.4911544511,75.8186015386,53.0354004084,1909.522,54.0339996274,29.5580117159,47.1099241098
20060619,25.533636467,7.1011160567,30.1426559024,17.83,51.9630744265,75.6766191387,52.3170125623,1892.119,53.9785232417,29.3861628106,47.0465297628
20060620,25.5080602034,7.0881459817,29.9193769698,16.69,51.9757483471,75.6056279387,52.2084190506,1892.131,53.9785232417,29.5089120287,46.5472992802
20060621,25.7979245239,7.0881459817,30.3340378446,15.52,52.5545240541,75.5346367388,52.9268068968,1910.617,53.9230468561,29.8035101521,46.7137094411
20060622,25.6785686272,7.0557207942,30.3180893495,15.88,52.2672485207,75.3926543389,52.793153344,1900.98,53.8120940848,29.8280599957,46.8721953086
20060623,25.6956194696,7.0362656817,30.3021408543,15.89,52.3475166844,75.3926543389,52.8766868145,1899.319,53.7011413134,29.7544104649,46.7929523748
20060626,25.8325714721,7.0232956067,30.3499863398,15.62,52.6031074164,75.321663139,53.5031878431,1908.563,53.7011413134,29.8280599957,46.9148121906
20060627,25.5843459676,7.0492357567,30.2702438639,16.4,52.1024487073,75.3926543389,52.8432734263,1891.242,53.7566176991,29.5334618723,47.0422980933
20060628,25.7127384699,7.0168105692,30.6530077484,15.79,52.4715784335,75.321663139,53.0186937143,1901.983,53.7011413134,29.6316612468,46.9148121906
20060629,26.3119034809,7.0492357567,31.7853509066,13.03,53.6171534458,75.321663139,54.6308896946,1943.085,53.8120940848,30.6382048351,47.2893020298
20060630,26.3119034809,7.1335412441,32.3371688401,13.08,53.5916962233,75.6837182587,54.7979566356,1939.034,54.2059764229,31.1046518639,48.1817033486
20060703,26.5173314846,7.1270265946,33.0081970472,13.05,54.0032546536,75.6837182587,55.2072706409,1954.49,54.2059764229,31.3992499873,48.141864004
20060705,26.2947844805,7.0749093983,32.1614233572,14.15,53.5619961304,75.6124529872,54.5807696123,1940.552,53.983135821,30.8100537405,48.1099925284
20060706,26.3632604818,7.1139972955,32.4330300125,13.65,53.7359538174,75.6837182587,54.7561899003,1945.897,54.0945561219,31.0801020203,48.3171571202
20060707,26.157832478,7.1530851927,32.2253308055,13.97,53.2904524237,75.8262488015,54.1965156481,1932.754,54.2616865734,31.0555521766,48.4048036783
20060710,26.1835109785,7.1595998423,32.6087754953,14.02,53.35409548,75.8262488015,54.4888827948,1935.615,54.2616865734,31.2028512383,48.3330928581
20060711,26.2947844805,7.1791437909,32.6087754953,13.14,53.5492675191,75.8975140729,54.7645432474,1943.659,54.3173967239,31.2028512383,48.3330928581
20060712,25.9952019751,7.1856584404,32.3052151159,14.49,52.976480013,75.8975140729,53.9292085426,1922.619,54.3173967239,30.6627546787,48.4844823675
20060713,25.6357029685,7.1986877395,31.4903951501,17.79,52.1873061156,76.0400446158,53.135640573,1897.73,54.3731068744,30.19630765,47.8709564608
20060714,25.4901914658,7.1986877395,31.1389041844,18.05,51.8818194457,76.0400446158,52.6511464442,1888.433,54.4288170248,29.877159683,47.3450771122
20060717,25.4302749647,7.1986877395,30.611667736,18.64,51.7927191669,76.0400446158,52.3504259505,1885.823,54.3731068744,29.4598123415,47.1219767825
20060718,25.4816319657,7.1530851927,30.8193669429,17.74,51.966676854,75.9687793444,52.7597399558,1889.483,54.2059764229,29.361612967,47.2893020298
20060719,25.9866424749,7.1986877395,31.5702794605,15.55,52.823736678,76.0400446158,54.0378020542,1924.737,54.4288170248,29.9999089011,47.5203702284
20060720,25.6956194696,7.2247463377,31.5543025984,16.21,52.2848921352,76.1113098872,53.0437537555,1908.424,54.5402373258,30.0244587447,48.1976390865
20060721,25.4730724655,7.2052023891,31.3146496673,17.4,51.8690908344,76.1825751587,52.2251257447,1894.941,54.4845271753,29.9999089011,47.9665708878
20060724,25.9267259738,7.2052023891,31.9377472882,14.98,52.8788939934,76.1825751587,53.3695342903,1926.499,54.4845271753,30.515455617,47.8789243297
20060725,26.1150349773,7.19217309,32.1614233572,14.85,53.0570945509,76.1825751587,53.837321725,1938.675,54.4288170248,30.6627546787,48.3569964648
20060726,26.1064754771,7.2117170386,32.1294696331,14.62,53.201352145,76.2538404301,53.7788482957,1937.962,54.5402373258,30.5400054607,48.635871877
20060727,25.9609639744,7.2052023891,32.528891185,14.94,53.0655802917,76.2538404301,53.1189338789,1930.316,54.5402373258,31.031002333,49.0502010607
20060728,26.2947844805,7.2442902863,32.8803821506,14.33,53.5322960374,76.396370973,54.1463955658,1953.857,54.7073677773,31.546549049,48.8191328621
20060731,26.2776654802,7.2775149989,32.7765325471,14.95,53.528053167,76.695685113,54.1296888717,1950.995,54.9413504093,31.4483496745,49.2414299147
20060801,26.1321539776,7.2840595268,32.3764283901,15.05,53.25226659,76.695685113,53.6034280077,1942.219,54.9972988313,31.1046518639,49.0820725364
20060802,26.3033439807,7.3036931104,32.8405492123,14.34,53.5874533528,76.7672295953,53.9292085426,1954.18,55.0532472533,31.5710988926,49.2414299147
20060803,26.371819982,7.3102376383,32.7765325471,14.46,53.7062537245,76.8387740777,54.4137026713,1957.414,55.0532472533,31.3992499873,49.1617512256
20060804,26.3375819813,7.3429602777,32.9205700437,14.34,53.680796502,76.9818630425,54.3635825891,1956.046,55.2210925193,31.6938481107,49.7593413944
20060807,26.2519869798,7.3364157498,32.8085408797,15.23,53.5025959445,76.9818630425,54.0712154424,1950.631,55.1091956753,31.3010506128,49.3609479485
20060808,26.1321539776,7.3298712219,32.9205700437,15.23,53.2565094604,76.9818630425,53.5198945372,1944.218,55.1651440973,31.2765007692,49.4406266377
20060809,26.0037614752,7.3167821662,33.1606325379,15.2,52.9849657538,76.9818630425,53.1105805318,1936.298,55.1651440973,31.4974493618,49.4485945066
20060810,26.1321539776,7.3036931104,33.2726617019,14.46,53.1886235338,76.9818630425,53.478127802,1945.61,55.1091956753,31.3992499873,48.8669400756
20060811,26.0037614752,7.2840595268,33.0646075402,14.3,53.0231515875,76.9103185601,52.9184535497,1938.129,54.9972988313,31.2519509256,49.0023938472
20060814,26.0379994759,7.2644259432,33.0165950414,14.26,53.1207376071,76.9103185601,53.1690539612,1940.497,54.9413504093,31.3992499873,49.1298797499
20060815,26.431736483,7.3233266941,33.4647116973,13.42,53.7995968736,77.0534075249,54.0962754835,1967.256,55.1651440973,31.9638963905,49.3051728661
20060816,26.6714024874,7.3625938613,33.9608408521,12.41,54.3257128052,77.1964964896,54.7561899003,1982.808,55.2770409413,32.3075942011,49.6398233607
20060817,26.7141999882,7.3625938613,34.0408616835,12.24,54.4487560473,77.1964964896,54.7812499415,1986.042,55.2770409413,32.3075942011,49.5760804093
20060818,26.7997949898,7.382227445,33.8648158544,11.64,54.6651424385,77.268040972,54.8313700238,1993.43,55.3889377854,32.2339446703,49.799180739
20060821,26.6885214877,7.3953165007,33.5127241961,12.22,54.4572417881,77.268040972,54.4972361418,1986.112,55.3889377854,32.2584945139,49.894795166
20060822,26.7227594884,7.4018610286,33.6407575264,12.19,54.4742132698,77.3395854544,54.6726564298,1988.1,55.4448862074,32.1602951394,49.799180739
20060823,26.5686884856,7.4018610286,33.1766367042,12.4,54.211155304,77.3395854544,54.0378020542,1979.346,55.3889377854,31.9884462341,49.9346345106
20060824,26.6200454865,7.4084055565,33.0646075402,12.4,54.2069124336,77.4111299368,53.9459152367,1984.089,55.3889377854,32.0375459213,49.9186987728
20060825,26.6114859863,7.4149500843,33.1286242054,12.31,54.2281267856,77.4111299368,53.9793286248,1982.806,55.4448862074,31.865697016,49.8390200836
20060828,26.756997489,7.4149500843,33.1766367042,12.18,54.5420991964,77.4111299368,54.5807696123,1993.059,55.4448862074,32.0129960777,49.8230843458
20060829,26.8425924906,7.4214946122,33.3846908659,12.28,54.6481709568,77.4111299368,54.9065501472,1997.205,55.4448862074,32.1357452958,50.0700882822
20060830,26.8768304912,7.434583668,33.5447325287,12.22,54.7669713285,77.4826744192,55.215623988,1998.076,55.5008346294,32.2830443575,50.189606316
20060831,26.8853899913,7.4941388716,33.4887179467,12.31,54.7584855876,77.8547057275,55.2824507644,1997.415,55.8477148458,32.2584945139,50.0382168066
20060901,27.0223419938,7.5007126777,33.825368534,11.96,55.0767008688,77.8547057275,55.399397623,2008.466,55.8477148458,32.4548932629,50.0382168066
20060905,27.0908179951,7.4546960355,34.2261430427,12.63,55.1870154996,77.711062359,55.7585915461,2011.996,55.7353451982,32.6267421682,50.1975741849
20060906,26.7826759895,7.4415484234,33.6650587305,13.74,54.5972565118,77.6392406748,54.8313700238,1992.416,55.6791603744,32.0866456086,50.189606316
20060907,26.6542834871,7.4481222294,33.3284081432,13.88,54.3935987319,77.711062359,54.4805294477,1982.93,55.7353451982,31.7674976416,49.8788594282
20060908,26.7398784887,7.4612698415,33.3604701039,13.16,54.5039133627,77.7828840433,54.6810097769,1990.444,55.791530022,31.7920474852,49.8629236904
20060911,26.7398784887,7.4415484234,32.7993857918,12.99,54.5208848443,77.711062359,54.6225363476,1991.494,55.6791603744,31.546549049,49.7593413944
20060912,27.0565799945,7.4744174536,33.1520673594,11.92,55.1403439251,77.7828840433,55.574817911,2012.317,55.791530022,31.8902468596,49.902763035
20060913,27.1849724968,7.4809912596,33.3765010843,11.18,55.4331019838,77.8547057275,56.0426053457,2020.494,55.791530022,31.8411471724,50.1258633647
20060914,27.1336154959,7.4612698415,33.2803152022,11.55,55.3143016121,77.8547057275,55.7752982402,2017.858,55.7353451982,31.9638963905,50.3091243498
20060915,27.2020914971,7.4612698415,33.3925320646,11.76,55.445830595,77.8547057275,55.9340118341,2023.352,55.6791603744,31.7920474852,50.5162889417
20060918,27.2277699976,7.4546960355,33.9375853965,11.78,55.4882592992,77.7828840433,55.8504783636,2025.39,55.6229755506,31.9147967033,50.3489636944
20060919,27.1592939963,7.5072864837,33.7933065733,11.98,55.344001705,77.9265274118,55.741884852,2021.005,55.8477148458,31.8165973288,50.4923853349
20060920,27.3133649992,7.5204340958,33.777275593,11.39,55.6749455975,77.998349096,56.268145716,2031.592,55.8477148458,31.9884462341,50.5640961552
20060921,27.1592939963,7.573024544,33.408563045,12.25,55.3270302234,78.1419924645,55.7001181168,2021.084,56.072454141,32.0129960777,50.6597105822
20060922,27.0651394946,7.6058935741,33.1360363791,12.59,55.1870154996,78.285635833,55.3158641525,2016.092,56.1848237885,31.9638963905,50.3569315633
20060925,27.3057185124,7.6387626043,33.2322222612,12.12,55.6575498288,78.3574575173,55.8838917518,2033.871,56.2971934361,31.9884462341,50.5354522904
20060926,27.4947448834,7.6256149922,33.5047489271,11.53,56.0452143549,78.285635833,56.1094321221,2049.2,56.1848237885,32.1111954522,50.7358307689
20060927,27.5291133145,7.6124673801,33.6971206912,11.58,56.1133751507,78.285635833,56.3349724924,2049.966,56.1848237885,32.381243732,51.1205574478
20060928,27.5720738534,7.586172156,33.8734614751,11.72,56.1687557973,78.1419924645,56.3266191454,2053.932,56.1286389647,32.4057935756,51.2007088392
20060929,27.4947448834,7.6190411862,33.8013220635,11.98,55.9940937581,78.4292792016,55.7752982402,2048.889,56.3028119185,32.3321440448,51.2327693957
20061002,27.3744553746,7.6256434749,33.8494949691,12.57,55.8364719178,78.4292792016,55.5163444817,2041.992,56.3592275617,32.4794431065,51.1766634217
20061003,27.4088238057,7.6322457636,33.6246880765,12.24,55.9216729125,78.4292792016,55.5246978287,2046.283,56.3592275617,32.4548932629,50.9281941083
20061004,27.7696923323,7.6586549185,33.8976678746,11.86,56.5138198261,78.5013649361,56.4936860863,2071.451,56.4720588481,32.6758418554,51.0404060563
20061005,27.8899818411,7.6256434749,34.283051119,11.98,56.7864630094,78.4292792016,57.0115936033,2076.631,56.4156432049,32.8231409171,51.6816171877
20061006,27.8040607634,7.5662228764,34.1706476727,11.56,56.6757017162,78.2851077324,56.6523996802,2071.054,56.1899806321,32.5530926373,51.6816171877
20061009,27.85561341,7.5662228764,33.9779560505,11.68,56.7310823628,78.2851077324,57.0533603385,2072.708,56.1899806321,32.5039929501,51.6575717703
20061010,27.9243502722,7.526609144,34.2188205783,11.52,56.8588838549,78.1409362633,57.0784203797,2077.008,56.0207337025,32.6512920118,51.6575717703
20061011,27.8384291945,7.5001999892,34.1385324024,11.62,56.7566426612,78.0688505287,56.9113534387,2071.9,55.9079024161,32.6267421682,51.697647466
20061012,28.1391529666,7.5001999892,34.5560309172,11.09,57.3232292764,78.1409362633,57.8719883493,2091.685,55.9643180593,32.896790448,51.9541319185
20061013,28.2164819366,7.480393123,34.973529432,10.75,57.5234516141,78.0688505287,58.2061222312,2095.972,55.9079024161,32.8722406044,51.9781773359
20061016,28.3195872299,7.5001999892,35.2304515949,11.09,57.6810734544,78.0688505287,58.515196072,2101.265,55.9643180593,33.0686393533,52.2587072059
20061017,28.1992977211,7.5068022779,34.8932412561,11.73,57.4552908183,78.1409362633,58.2144755782,2093.581,56.0207337025,32.8722406044,52.2987829016
20061018,28.2250740444,7.5200068553,35.0217023375,11.34,57.5362317633,78.1409362633,58.2228289253,2096.706,56.0207337025,32.9704399788,52.5071765193
20061019,28.2680345833,7.5068022779,35.150163419,10.9,57.6001325094,78.0688505287,58.3982492133,2098.321,55.9643180593,33.1913885714,52.3228283191
